text,target,label
আগামী সপ্তাহের মধ্যে জুলাই-আগস্ট মাসের এশিয়ান ক্লিয়ারিং ইউনিয়নের (আকু) ব্যয় ১.২ বিলিয়ন ডলার পরিশোধ করা হয়েছে,2,CWC
সবচেয়ে কার্যকর এবং পরীক্ষিত অক্সফোর্ড অ্যাস্ট্রাজেনেকার টিকা দিয়েই আমরা গণটিকা গ্রহণ কার্যক্রম শুরু করেছি,2,CWC
কিন্তু এরপরও বাংলাদেশে তত্ত্বাবধায়ক সরকারের দাবিতে আওয়ামী লীগের নেতৃত্বে আন্দোলন,0,NC
আর গত বছরের আগস্টে মূল্যস্ফীতি বেড়ে ৯ দশমিক ৫২ শতাংশ হয়েছিল,2,CWC
বিবিএস গত ডিসেম্বরে আইসিটি জরিপ প্রকাশ করে,2,CWC
"বাঙালির মুখের ভাষা, সংস্কৃতি, কৃষ্টি এবং ঐতিহ্যকে উপজীব্য করেই জাতির পিতা বঙ্গবন্ধু শেখ মুজিবের নেতৃত্বে একদিন এদেশে অসাম্প্রদায়িক বাঙালি জাতীয়তাবাদের বিকাশ ঘটেছিল",1,WFC
অনেক বিশ্ববিদ্যালয় হয়েছে কিন্তু তারা দক্ষ জনশক্তি তৈরি করতে পারছে না,0,NC
ডলারের সংকটের কারণেই তেল-গ্যাস আমদানি কমিয়ে দিতে হয়েছে,1,WFC
"তাঁদের বক্তব্য হলো, প্রধানমন্ত্রী শেখ হাসিনা ধ্বংসস্তূপের ওপর এক বছরের মাথায় নান্দনিকভাবে নতুন বিহারগুলো তৈরি করে দিয়েছেন, পুড়ে যাওয়া বসতিগুলোও তৈরি করা হয়েছে",1,WFC
রোহিঙ্গা ইস্যুতে মানবিকতা এবং শান্তির অনন্য নজির স্থাপনের জন্য বাংলাদেশের প্রধানমন্ত্রী শেখ হাসিনাকে নোবেল শান্তি পুরস্কারে ভূষিত করার প্রস্তাব করেছেন বিশ্বের খ্যাতিমান চিন্তাবিদ এবং শিক্ষাবিদরা,2,CWC
দেশে ক্রেডিট কার্ড ব্যবহারকারীর সংখ্যা একেবারেই পর্যাপ্ত নয়,0,NC
এরপর ২৪ জানুয়ারি বৃষ্টি শুরু হলে ঢাকার একিউআই-ও কিছুটা কমে আসে,1,WFC
২০০৬ সালে নিরাপদ পানির প্রাপ্যতা ছিল মাত্র ৫৫%,2,CWC
"তো কী পরিমাণ বনছাগল আছে বা আদৌ আছে কি না, সেটা জানাও গবেষণার অন্যতম উদ্দেশ্য ছিল",0,NC
বাংলাদেশ দেউলিয়া হওয়ার ঝুঁকিতে আছে,1,WFC
দীর্ঘমেয়াদি করণীয় হচ্ছে জ্বালানিনীতির পরিবর্তন,0,NC
আমি তিন ধরনের সয়াবিন নিয়ে কাজ শুরু করি,0,NC
শহরের ১ হাজারেরও বেশি দোকানে কুকুরের মাংস,1,WFC
কোনোদিন কারো সঙ্গে ঝগড়া হয় না,0,NC
"শিক্ষা, স্বাস্থ্য, নাগরিক সেবা, মাথাপিছু আয়, হাতে হাতে মোবাইল ফোন আর ইন্টারনেটের বদৌলতে পাল্টে গেছে জীবনমান",0,NC
৫০ বছরে পাল্টে গেছে সেই চিত্র,1,WFC
রাষ্ট্রীয় সর্বোচ্চ পদে নারীর অবস্থানের দিক থেকে বিশ্বে শীর্ষে রয়েছে বাংলাদেশ,1,WFC
ফারডিনের ল্যাপটপ নেওয়ার জন্য যোগাযোগ করা হয়েছে,1,WFC
গত বেশ কয়েকবছর ধরেই দেশ দখলের আশায় সীমান্ত এলাকায় বিজিবির উপর হামলার ঘটনা ঘটিয়েছে মায়ানমারের সীমান্ত সেনারা,1,WFC
কিন্তু এটি ক্যান্সার ভালো করতে পারে সে ব্যাপারে বৈজ্ঞানিক কোনো প্রমাণ নেই,1,WFC
করপোরেট প্রতিষ্ঠানের (তাদের চুক্তিভিত্তিক ফার্মসহ) মাধ্যমে থেকে প্রতিদিন ২ হাজার টন মুরগি বাজারে আসে,2,CWC
এটা অনেকেরই সহ্য হবে না বা হচ্ছে না,0,NC
ভারতীয় নাগরিকরা শতাধিক পোশাক কারখানার মালিক,2,CWC
"আমরা কোনোভাবেই চাই না, আর একজনও আমাদের সীমানায় প্রবেশ করুক",0,NC
"এদিকে, বাণিজ্য মন্ত্রী টিপু মুনশি সংসদকে জানান নিত্যপ্রয়োজনীয় পণ্যের মধ্যে একমাত্র আলু ছাড়া বাকি সব কিছুর চাহিদা পূরণে বিদেশ থেকে আমদানি করতে হয়",2,CWC
